,text,text_2,score,length
27124,irresponsablemente,disfuncionamientos,9.81013631701213,36
27673,Socialdemócratas,carreteraferrocarril,9.809287797768206,36
28031,sobrecomercialización,coparticipación,9.808766069223738,36
28487,preabolicionista,institucionalización,9.808072148313894,36
28643,sensibilización,sobrecomercialización,9.807815185021205,36
28664,sobrecomercialización,euromediteránea,9.80778280910516,36
28741,sobrecomercialización,presupuestación,9.807665594899756,36
29540,desresponsabiliza,multilateralización,9.806447537814181,36
29724,disfuncionamientos,imprescindibilidad,9.806209061422072,36
29819,instrumentalizaciones,Institucionales,9.806062757705178,36
29871,flexibilización,sobrecomercialización,9.805985692043173,36
30106,experienciaspiloto,Interuniversitaire,9.805633126946049,36
30326,preabolicionista,desindustrialización,9.805314933032038,36
30706,SurEuropaAtlántico,demócratacristiana,9.80483054497193,36
30904,fusionesadquisiciones,Institucionales,9.804561889141269,36
30920,portaestandartes,Intergubernamentales,9.804538836882566,36
31127,imprescindibilidad,Intergubernamental,9.804257667616493,36
31184,regionalización,sobrecomercialización,9.804174716988937,36
31316,circunscripción,sobrecomercialización,9.80399182075845,36
31653,sobrecomercialización,desarticulación,9.803490204177606,36
31797,toxicodependencia,infrarepresentación,9.80331997243436,36
32256,sobrecomercialización,autorregulación,9.80273176175028,36
32747,sobrecomercialización,profesionalidad,9.80211358888348,36
33323,independentistas,Intergubernamentales,9.801333866955222,36
13,imprescindibilidad,coresponsabilidad,9.977421140005116,35
246,nongovernmental,Intergubernamentales,9.944004990494292,35
275,superdiplomáticos,SurEuropaAtlántico,9.942717396431092,35
284,Complementariedad,Interparlamentaria,9.941540418231803,35
293,sobrecomercialización,homgeneización,9.941220425184909,35
299,Interparlamentario,Complementariedad,9.940919455685087,35
384,PSEVertsALEGUENGL,Intergubernamental,9.936312448674911,35
405,Intergubernamental,Complementariedad,9.935044050555726,35
419,Interuniversitaire,BruselasAmsterdam,9.934349834875496,35
457,BruselasAmsterdam,Interparlamentario,9.932583735919177,35
474,Interparlamentaria,BruselasAmsterdam,9.9316487209648,35
494,Wohlfahrtsverbände,BruselasAmsterdam,9.931013679591716,35
563,MatikainenKallström,CreutzfeldtJacob,9.928249984803784,35
577,Intergubernamentales,Vicepresidentes,9.92793244967115,35
601,BruselasAmsterdam,HamburgoCopenhague,9.926822741827301,35
689,juridictionnel,sobrecomercialización,9.923709155259173,35
696,PSEVertsALEGUENGL,HamburgoCopenhague,9.923479824461559,35
728,MatikainenKallström,QuisthoudtRowohl,9.922531692899394,35
791,desresponsabiliza,imprescindibilidad,9.92056568981309,35
804,Wohlfahrtsverbände,PSEVertsALEGUENGL,9.920312476356765,35
819,superdiplomáticos,CristianoDemócrata,9.919819553540886,35
835,disfuncionamientos,toxicodependencia,9.919396245054367,35
861,Interuniversitaire,Höhereinstufungen,9.918351457642162,35
862,Intergubernamental,BruselasAmsterdam,9.918345653252716,35
988,BushillMatthews,carreteraferrocarril,9.914685928701774,35
1040,EuropeaIzquierda,LanguedocRoussillon,9.91336766171287,35
1055,Handlungsbedarf,Intergubernamentales,9.912990004343579,35
1108,VodafoneMannesmann,PSEVertsALEGUENGL,9.911929005767036,35
1134,BruselasAmsterdam,VodafoneMannesmann,9.91143537965924,35
1210,BruselasAmsterdam,CristianoDemócrata,9.910006511073298,35
1271,DuffVoggenhuber,Intergubernamentales,9.908656809741052,35
1304,toxicodependencia,Interuniversitaire,9.908085949143542,35
1349,desresponsabiliza,Interuniversitaire,9.907206388230458,35
1379,Wohlfahrtsverbände,BoumedienneThiery,9.90664123351082,35
1396,VodafoneMannesmann,Complementariedad,9.906357370654378,35
1428,disfuncionamientos,Höhereinstufungen,9.905870799500766,35
1542,disfuncionamientos,Complementariedad,9.903974457447156,35
1567,VodafoneMannesmann,Stimmbürgerschaft,9.903585563674813,35
1670,BoumedienneThiery,HamburgoCopenhague,9.902102835322328,35
1694,LanguedocRoussillon,QuisthoudtRowohl,9.901683742275203,35
1705,HamburgoCopenhague,Stimmbürgerschaft,9.901518758065698,35
1722,SurEuropaAtlántico,BruselasAmsterdam,9.90121602368965,35
1761,Stimmbürgerschaft,Interuniversitaire,9.90062025394957,35
1849,MatikainenKallström,BadenWürttemberg,9.899518697167514,35
1893,Intergubernamentales,reglamentomarco,9.89885823257887,35
1919,disfuncionamientos,BruselasAmsterdam,9.898540365545852,35
1970,Intergubernamentales,Vallelelersundi,9.897820768920264,35
1975,Intergubernamentales,EuropaIzquierda,9.897766273090685,35
1976,CreutzfeldtJacob,LanguedocRoussillon,9.897756244348829,35
2045,toxicodependencia,Wohlfahrtsverbände,9.896797476975845,35
2074,Intergubernamentales,BushillMatthews,9.896427202911013,35
2100,Wohlfahrtsverbände,Complementariedad,9.89602279734341,35
2164,LanguedocRoussillon,BoumedieneThiery,9.895234210117486,35
2170,Europafortaleza,Intergubernamentales,9.895183418711161,35
2187,Stimmbürgerschaft,Wohlfahrtsverbände,9.894969973804832,35
2200,BoumedienneThiery,disfuncionamientos,9.894861718237278,35
2238,Interparlamentario,BoumedienneThiery,9.894297911449604,35
2242,VodafoneMannesmann,Höhereinstufungen,9.894272683089326,35
2428,PSEVertsALEGUENGL,Interparlamentario,9.892360854437465,35
2502,HamburgoCopenhague,Höhereinstufungen,9.891639110345686,35
2521,liberalizadores,Intergubernamentales,9.891448293376698,35
2601,Interparlamentaria,PSEVertsALEGUENGL,9.890653029701639,35
2611,Interinstitucional,desresponsabiliza,9.890583408658596,35
2645,Complementariedad,Interuniversitaire,9.890145137851311,35
2754,BoumedienneThiery,Interparlamentaria,9.889129524433836,35
2821,Höhereinstufungen,Wohlfahrtsverbände,9.888407443645077,35
2920,Constitucional,sobrecomercialización,9.887381217068334,35
3022,euromediteránea,Intergubernamentales,9.88645708754352,35
3047,Interuniversitaire,BoumedienneThiery,9.886273514018587,35
3148,Intergubernamentales,trastrocamiento,9.885525661013585,35
3248,toxicodependencia,HamburgoCopenhague,9.884581246581194,35
3358,HamburgoCopenhague,Complementariedad,9.883778826074774,35
3407,BoumedienneThiery,Intergubernamental,9.883309610883973,35
3439,MatikainenKallström,Steuereintreiber,9.883047913578856,35
3477,spécification,jurídicoadministrativa,9.882758883417509,35
3542,Höhereinstufungen,Interinstitucional,9.88218950397377,35
3656,Interuniversitaire,coresponsabilidad,9.881284758565712,35
3690,LanguedocRoussillon,Socialdemócratas,9.881019782625367,35
3703,MatikainenKallström,EuropeaIzquierda,9.880920518229573,35
3716,sobrecomercialización,disgregaciones,9.880753370414613,35
3754,MatikainenKallström,BoumedieneThiery,9.880479085785431,35
3786,carreteraferrocarril,Handlungsbedarf,9.880260971069816,35
3817,desresponsabiliza,Wohlfahrtsverbände,9.88000921345866,35
3889,VodafoneMannesmann,BoumedienneThiery,9.879588242903976,35
4052,BoumedienneThiery,CristianoDemócrata,9.878393727722864,35
4056,Intergubernamentales,Latinoamericano,9.878366713950905,35
4161,Höhereinstufungen,SurEuropaAtlántico,9.8777365027854,35
4208,sobrecomercialización,Proporcionales,9.877479284840533,35
4257,Euromediterráneo,LanguedocRoussillon,9.87713630625171,35
4259,Interuniversitaire,PSEVertsALEGUENGL,9.877125685009982,35
4376,carreteraferrocarril,Schweigepflicht,9.876281991071465,35
4490,coresponsabilidad,Interinstitucional,9.875575419746509,35
4595,coresponsabilidad,Wohlfahrtsverbände,9.874861950838369,35
4781,Intergubernamentales,circunscribiera,9.873580076642979,35
5082,KreisslDörfler,sobrecomercialización,9.87152302286465,35
5132,BoumedienneThiery,SurEuropaAtlántico,9.871236511668549,35
5153,LanguedocRoussillon,upadministration,9.871070827177554,35
5252,LanguedocRoussillon,Constitucionales,9.870439232010037,35
5317,BoumédienneThiery,demócratacristiana,9.870023709937314,35
5352,BruselasAmsterdam,Interinstitucional,9.86980369837471,35
5364,superdiplomáticos,Interuniversitaire,9.86976823191075,35
5418,upadministration,MatikainenKallström,9.869446515632102,35
5440,Höhereinstufungen,Intergubernamental,9.869324625174121,35
5654,Interparlamentario,Höhereinstufungen,9.868070143617633,35
6021,VodafoneMannesmann,toxicodependencia,9.866102218887663,35
6320,Stimmbürgerschaft,SurEuropaAtlántico,9.864575140257575,35
6607,Intergubernamentales,Vicepresidencia,9.86315971793771,35
6683,Intergubernamentales,Institucionales,9.862702708910208,35
6989,HamburgoCopenhague,superdiplomáticos,9.861164205365485,35
7014,VodafoneMannesmann,desresponsabiliza,9.861023759106116,35
7151,Euromediterráneo,MatikainenKallström,9.860416558881308,35
7250,LanguedocRoussillon,BadenWürttemberg,9.85985284318778,35
7365,carreteraferrocarril,DuffVoggenhuber,9.85931271272942,35
7424,Interparlamentaria,Höhereinstufungen,9.859056838331512,35
7455,imprescindibilidad,BruselasAmsterdam,9.858959070323978,35
7693,Stimmbürgerschaft,Intergubernamental,9.858077129201897,35
7832,LIFENaturaleza,sobrecomercialización,9.857540253570537,35
7942,CristianoDemócrata,desresponsabiliza,9.857082958766878,35
8128,PSEVertsALEGUENGL,disfuncionamientos,9.856239973271014,35
8146,coresponsabilidad,corresponsabilidad,9.856182197413538,35
8309,condicionamientos,disfuncionamientos,9.855539572659849,35
8410,Stimmbürgerschaft,Interparlamentario,9.855089116001286,35
8571,Intergubernamentales,Schweigepflicht,9.854280023265824,35
8666,imprescindibilidad,Complementariedad,9.853929101401066,35
8825,sobrecomercialización,Finanzminister,9.853350932575287,35
9057,preabolicionista,LanguedocRoussillon,9.85247310819453,35
9116,Stimmbürgerschaft,CristianoDemócrata,9.852235007945838,35
9155,coresponsabilidad,VodafoneMannesmann,9.85208800952039,35
9314,LanguedocRoussillon,comunitarización,9.851540907883878,35
9375,Höhereinstufungen,CristianoDemócrata,9.851308337748058,35
9629,toxicodependencia,Interinstitucional,9.850405559897894,35
9638,Stimmbürgerschaft,Interparlamentaria,9.850359422079157,35
9640,Intergubernamental,toxicodependencia,9.850352234822653,35
9816,Intergubernamentales,pedopornografía,9.849722072595487,35
9827,imprescindibilidad,toxicodependencia,9.849691099638125,35
9842,subvencionabilidad,coresponsabilidad,9.849636898422787,35
10344,toxicodependencia,Interparlamentario,9.847933088929093,35
10441,pedopornografía,carreteraferrocarril,9.847631047539924,35
10613,perfeccionamiento,disfuncionamientos,9.84709700012581,35
10642,CristianoDemócrata,Complementariedad,9.8470125584681,35
10799,imprescindibilidad,irresponsabilidad,9.846490781581117,35
11059,incontestabilidad,imprescindibilidad,9.845546962130028,35
11590,Interparlamentario,superdiplomáticos,9.843771000078089,35
11613,imprescindibilidad,interoperabilidad,9.843709029837278,35
11614,imprescindibilidad,Interoperabilidad,9.843709029837278,35
11728,Interinstitucional,Stimmbürgerschaft,9.84335871685705,35
11863,MatikainenKallström,comunitarización,9.842921964682159,35
11978,MatikainenKallström,Socialdemócratas,9.842563129780853,35
12153,imprescindibilidad,cibercriminalidad,9.842060923371521,35
12405,comunitarización,multilateralización,9.841209386378047,35
12507,toxicodependencia,CristianoDemócrata,9.840923440688893,35
12524,Interparlamentaria,superdiplomáticos,9.840869350083462,35
12835,aprovisionamiento,disfuncionamientos,9.83999040659068,35
13329,carreteraferrocarril,nongovernmental,9.838555419018498,35
13330,judeocristiano,sobrecomercialización,9.838554555252102,35
13452,LanguedocRoussillon,Steuereintreiber,9.838186500066747,35
13487,superdiplomáticos,VodafoneMannesmann,9.838094598659032,35
13616,Interparlamentaria,toxicodependencia,9.837725076540464,35
13696,coresponsabilidad,autosostenibilidad,9.83749711212398,35
13797,administration,sobrecomercialización,9.837238696525933,35
14053,desresponsabiliza,HamburgoCopenhague,9.836566689174676,35
14079,comunitarización,instrumentalización,9.836493377127928,35
14280,Complementariedad,SurEuropaAtlántico,9.835968992260156,35
14378,desfiscalización,multilateralización,9.835687445786693,35
14536,carreteraferrocarril,EuropaIzquierda,9.835215643938792,35
14966,OloronCanfranc,sobrecomercialización,9.834112867808349,35
15035,circunscribiera,carreteraferrocarril,9.833968201691457,35
15046,disfuncionamientos,superdiplomáticos,9.833943482994714,35
15125,toxicodependencia,SurEuropaAtlántico,9.833680920808948,35
15470,EuropeoDemócratas,CristianoDemócrata,9.832741107455533,35
15533,PSEVertsALEGUENGL,Interinstitucional,9.832577873031378,35
15650,liberalizadores,carreteraferrocarril,9.832340306903687,35
15851,éticojurídico,jurídicoadministrativa,9.831838215850029,35
16270,carreteraferrocarril,Latinoamericano,9.830806755013064,35
16291,representatividad,imprescindibilidad,9.830755835343052,35
16369,preabolicionista,desestabilizaciones,9.830621364981257,35
16408,demócratacristiana,políticoeconómico,9.83052576674186,35
16804,desencadenamiento,disfuncionamientos,9.829588514221639,35
17034,Interinstitucional,Complementariedad,9.829030858454283,35
17580,interoperatividad,imprescindibilidad,9.827728175282429,35
17591,MatikainenKallström,preabolicionista,9.827702470874858,35
17609,estrangulamientos,disfuncionamientos,9.827655029650488,35
17811,Socialdemócratas,cristianodemócratas,9.827224988434292,35
17940,LanguedocRoussillon,desfiscalización,9.826950734466442,35
18031,disfuncionamientos,envalentonamiento,9.826768381420472,35
18236,desresponsabiliza,nacionalsocialismo,9.826293256407538,35
18285,Wohlfahrtsverbände,superdiplomáticos,9.826177540877744,35
18756,susceptibilidades,imprescindibilidad,9.825235416662693,35
18902,coresponsabilidad,incompatibilidades,9.824917307968764,35
19209,desfiscalización,instrumentalización,9.824238036761923,35
19297,Intergubernamentales,gubernamentales,9.82402746771829,35
19298,Gubernamentales,Intergubernamentales,9.82402746771829,35
19623,homgeneización,constitucionalización,9.823282311372314,35
19695,multifuncionalidad,coresponsabilidad,9.82311717522089,35
19960,CristianoDemócrata,BoumédienneThiery,9.822586613599038,35
20027,directivamarco,sobrecomercialización,9.8224654273184,35
20042,MatikainenKallström,Constitucionales,9.822437319910312,35
20260,comunitarización,desestabilizaciones,9.822022505750063,35
20395,Constitucionales,desestabilizaciones,9.821784777424483,35
20551,SurEuropaAtlántico,pseudodemocrático,9.821491396968048,35
20669,Interinstitucional,desnaturalización,9.821257242302455,35
20766,Interinstitucional,industrialización,9.8210893684433,35
20767,desresponsabiliza,disfuncionamientos,9.821088104038196,35
20854,desestabilizaciones,desfiscalización,9.82093485319561,35
21135,reglamentomarco,carreteraferrocarril,9.820409863742409,35
21451,coresponsabilidad,HamburgoCopenhague,9.819845819863517,35
21599,Interinstitucional,descentralización,9.819569774636024,35
21600,Descentralización,Interinstitucional,9.819569774636024,35
21837,alfabetización,sobrecomercialización,9.819144293328044,35
21906,electrodomésticos,SurEuropaAtlántico,9.819018422970162,35
22067,imprescindibilidad,responsabilidades,9.818704555506594,35
