,text,text_2,score,length
551,Socialdemócratas,Guardacostas,9.928715195371655,28
552,Gobernador,Conservador,9.928639616800586,21
553,Flèchard,Flichard,9.928615608218252,16
554,Intergubernamentales,Interuniversitaire,9.928505950192594,38
555,abastecimiento,disfuncionamientos,9.928439774428274,32
556,Basándome,Haciéndome,9.928390433486534,19
557,Reglamento,Incremento,9.928384044904416,20
558,Developments,USDepartment,9.928369710542151,24
559,Encefalopatía,Subsecretario,9.928321237873336,26
560,gobernación,reponderación,9.928288393830858,24
561,Comparándola,plasmándola,9.92826014804066,23
562,Hispanoamérica,SurEuropaAtlántico,9.928257115137546,32
563,MatikainenKallström,CreutzfeldtJacob,9.928249984803784,35
564,Interamericana,Euroafricana,9.928249587918666,26
565,homgeneización,obstaculación,9.92823108311726,27
566,Sudafricano,Centroafricana,9.928196014962055,25
567,Comunitario,Humanitaria,9.928190531824853,22
568,Incoherente,Representante,9.928181028086602,24
569,Myller,Müller,9.928180417191856,12
570,Miller,Müller,9.928180417191856,12
571,RandzioPlath,Finansplatz,9.928125444691924,23
572,Handlungsbedarf,BruselasAmsterdam,9.928106108282005,32
573,EuropaIzquierda,Interuniversitaire,9.928097347501804,33
574,Hannan,Annan,9.928066855954796,11
575,Presidencia,Vicepresidencia,9.928032969514053,26
576,Constitucional,Transitional,9.927985670430601,26
577,Intergubernamentales,Vicepresidentes,9.92793244967115,35
578,Excelencia,Asistencia,9.92786959322199,20
579,Occidentales,Vicepresidentes,9.927743291851396,27
580,Instituciones,Convenciones,9.927666346638276,25
581,LIFENaturaleza,Naturaleza,9.9275859115073,24
582,Interiores,exteriores,9.927558877836105,20
583,Armamentos,Medicamentos,9.927536577040097,22
584,LIFENaturaleza,Socialdemócratas,9.927433781411432,30
585,disgregaciones,Proporcionales,9.927408324013577,28
586,planteándola,Comparándola,9.927405426325201,24
587,Conservadores,liberalizadores,9.927390113813082,28
588,megaoperación,sobrecomercialización,9.92737923943207,34
589,Conclusiones,Instituciones,9.92735917353644,25
590,Handlungsbedarf,EuropaIzquierda,9.927300547429857,30
591,Incremento,Documento,9.927274431393274,19
592,Pesidencia,Paciencia,9.927204727753713,19
593,Alimentos,Suplementos,9.927185850454508,20
594,Hispanoamérica,Centroafricana,9.927112193905725,28
595,Rechtsakademie,Euromediterráneo,9.927095040383232,30
596,Florencia,Asistencia,9.927073902336714,19
597,Monetaria,Sanitaria,9.92702729096952,18
598,EuropaIzquierda,HamburgoCopenhague,9.92702265595468,33
599,Presidencia,providencia,9.926985762685417,22
600,Bertelsmann,VodafoneMannesmann,9.926897753159803,29
601,BruselasAmsterdam,HamburgoCopenhague,9.926822741827301,35
602,Prevengo,Convengo,9.926813713841169,16
603,Instancia,Financia,9.926760158666653,17
604,Armonizaremos,Difundiremos,9.926721723113685,25
605,anticipándome,confrontándola,9.926691127641972,27
606,MatikainenKallström,carreteraferrocarril,9.926638750153936,39
607,megaoperación,comunitarización,9.926555373685948,29
608,Matabelelandia,Intergubernamentales,9.926538807475685,34
609,Pesidencia,Violencia,9.926516922167604,19
610,Acuicultura,silvicultura,9.926491813340055,23
611,francoalemana,euromediteránea,9.926482159356835,28
612,Interparlamentario,Matabelelandia,9.92648007979348,32
613,euromediteránea,espantapájaros,9.926401641457455,29
614,Presidentas,Recapaciten,9.926401048136777,22
615,Mexicanos,Americanos,9.92639794654804,19
616,Estatuto,Instituto,9.92634023826461,17
617,Estrasburgo,Salzburgo,9.926334200996347,20
618,Pretoria,Historia,9.9263117377124,16
619,SurEuropaAtlántico,Centroafricana,9.926260147475926,32
620,Cashman,Bouwman,9.926152520386628,14
621,megaoperación,disgregaciones,9.926125307687105,27
622,Managementknow,Developments,9.926056748068985,26
623,EuropeaIzquierda,Vallelelersundi,9.925956148949396,31
624,HamburgoCopenhague,LanguedocRoussillon,9.925915420479145,37
625,Conferencia,Pesidencia,9.925873603255004,21
626,Interraciales,Proporcionales,9.925812756691153,27
627,Institucionales,Constitucional,9.92581151076269,29
628,Institucionales,Pensionistas,9.925785588956531,27
629,Discúlpenme,Discúlpeme,9.925776143302267,21
630,Presidencias,Pesidencia,9.92574222262133,22
631,UESudáfrica,Sudáfrica,9.92572345615759,20
632,Paritaria,Comisaria,9.92571249734366,18
633,Mobiliarios,Monetarios,9.925708922563889,21
634,programamarco,proyectomarco,9.925708472356137,26
635,Vicepresidenta,Occidentales,9.925674939158032,26
636,Fundamentales,Presidentas,9.925670169589987,24
637,Paciencia,Tendencia,9.925632807515644,18
638,transregional,homgeneización,9.925614283051436,27
639,reglamentomarco,Interparlamentaria,9.92560681043962,33
640,Fundamentales,Vicepresidentes,9.925589939401332,28
641,Encefalopatía,Wolverhampton,9.925586081913512,26
642,Convenimos,Culminemos,9.925583669704226,20
643,Gobernadores,Indicadores,9.925567177538987,23
644,Laboristas,Laborista,9.925499531736708,19
645,trastrocamiento,reglamentomarco,9.925488644946125,30
646,Conservadores,Wohlfahrtsverbände,9.925436902373697,31
647,VodafoneMannesmann,sobrecomercialización,9.925436852501917,39
648,Steuereintreiber,BadenWürttemberg,9.925407764652181,32
649,Intergubernamentales,HamburgoCopenhague,9.92540649734288,38
650,obstaculación,noalineación,9.925364631327366,25
651,Vicepresidentes,Presidentas,9.925345953585246,26
652,desresponsabiliza,sobrecomercialización,9.925343517711378,38
653,Europafortaleza,Encefalopatía,9.925285491772692,28
654,Luxemburgo,Goteburgo,9.92512855242656,19
655,cohabitation,duplication,9.925098503441033,23
656,intendencia,Independencia,9.925085608313658,24
657,Universidad,biodiversidad,9.925008037628405,24
658,Pakistán,Tayikistán,9.924947378419969,18
659,Suplementos,Setecientos,9.92493450324922,22
660,MostMedia,MEDIAMEDIA,9.924929028826927,19
661,Sanitaria,Comunitaria,9.92491915912278,20
662,sobrecomercialización,preabolicionista,9.92491279850472,37
663,Matabelelandia,Transilvania,9.924875125596467,26
664,Suazilandia,Voluntariado,9.924855160534351,23
665,administration,Organization,9.924705254718537,26
666,reponderación,desfiscalización,9.924698843449551,29
667,silvicultura,Agricultura,9.92460634380869,23
668,Höhereinstufungen,GarciaOrcoyen,9.92445825561498,30
669,apaciguamiento,descubrimiento,9.924387093675946,28
670,Subsecretario,Observatorio,9.924383905704918,25
671,Caleidoscopio,EuropaIzquierda,9.924312174953666,28
672,EuropaIzquierda,Caleidoscopio,9.924312174953666,28
673,Suazilandia,Matabelelandia,9.924306123602944,25
674,gobernación,megaoperación,9.924293440686696,24
675,Vicepresidencia,Vicepresidentes,9.92421338280444,30
676,Goteburgo,Edimburgo,9.924200699817243,18
677,Napoletano,Napolitano,9.924191399827851,20
678,Organization,cohabitation,9.924160633985988,24
679,Thermonuclear,KreisslDörfler,9.924141780144186,27
680,Alyssandrakis,Androlakis,9.924084570858017,23
681,Indicadores,Trabajadores,9.924011678667684,23
682,EEurope,Europe,9.923983947618119,13
683,KreisslDörfler,Interuniversitaire,9.923982811952678,32
684,Experimental,Occidental,9.92398021752978,22
685,Reglamentos,Alimentos,9.923948222738323,20
686,Latinoamérica,Latinoamericano,9.923922615645315,28
687,disfuncionamientos,nongovernmental,9.923879550054954,33
688,abastecimiento,implementation,9.923714391855775,28
689,juridictionnel,sobrecomercialización,9.923709155259173,35
690,directivamarco,Latinoamericano,9.923683031289865,29
691,Culturales,Naturaleza,9.923658440088087,20
692,Finansplatz,Finanzplätze,9.923624232264515,23
693,CreutzfeldtJacob,carreteraferrocarril,9.923606485906477,36
694,Conferencia,Excelencia,9.923505124823842,21
695,Reglamento,parlamento,9.923488917982603,20
696,PSEVertsALEGUENGL,HamburgoCopenhague,9.923479824461559,35
697,Políticos,Británicos,9.923463035960637,19
698,Androlakis,Papayannakis,9.92345851886218,22
699,desapariciçón,desfiscalización,9.923394528169425,29
700,Duisemberg,Duysenberg,9.923342969499839,20
701,Matosinhos,Palestinos,9.923307531359484,20
702,Interamericana,Centroamérica,9.923232465519014,27
703,Aparicio,Mauricio,9.923208608361646,16
704,gobernación,anualización,9.923184757455394,23
705,Federación,Asociación,9.923179260499326,20
706,Transdniéster,Vicepresidentes,9.923176142332506,28
707,Secretaría,Humanitaria,9.923064209034804,21
708,Secretaria,Humanitaria,9.923064209034804,21
709,Comunitario,Tributario,9.923053188836635,21
710,Paciencia,URGENCIA,9.92303987753422,17
711,disgregaciones,reponderación,9.922973076086418,27
712,Parlamento,Incremento,9.922879722888535,20
713,Comisario,Comisaria,9.922874374537571,18
714,Vicepresidente,Presidentas,9.922840633172356,25
715,Paritaria,Monetaria,9.922828621318253,18
716,BruselasAmsterdam,EuropaIzquierda,9.922828097162906,32
717,Presionado,Comisionada,9.922820199292076,21
718,Palestinos,Moratinos,9.922805607018729,19
719,Constitucional,comunitarización,9.922800938746672,30
720,saltémonos,Esmerémonos,9.92278204237247,21
721,overstretching,Stimmbürgerschaft,9.922773792852816,31
722,Emergencia,Conferencia,9.922764510323614,21
723,noalineación,comunitarización,9.922718680105987,28
724,asociación,federación,9.922691591615202,20
725,MSE,FSE,9.922627066207292,6
726,Parlamentos,Alimentos,9.922587363883803,20
727,Monetario,Monetaria,9.922537948138572,18
728,MatikainenKallström,QuisthoudtRowohl,9.922531692899394,35
729,KOMMAUSTRIA,Industria,9.922488127101799,20
730,Violencia,Asistencia,9.922486242694116,19
731,Mainstreaming,Finanzminister,9.922434303963858,27
732,Interuniversitaire,LIFENaturaleza,9.922422312040634,32
733,Comunitaria,Veterinaria,9.922412000226752,22
734,Duysenberg,Heisemberg,9.922369797084038,20
735,Kindermann,Bertelsmann,9.922351250039869,21
736,Ministerios,Cristianos,9.922324208665888,21
737,Handlungsbedarf,HamburgoCopenhague,9.922281652379008,33
738,Socialdemócratas,Euromediterráneo,9.92227709413933,32
739,concepción,asociación,9.922244112139264,20
740,CreutzfeldtJacob,Frankenbouff,9.92216029124899,28
741,Instituciones,Inspecciones,9.922140838138704,25
742,Heisemberg,Duisenberg,9.92210556573692,20
743,juridictionnel,Interinstitucional,9.92206403661973,32
744,Latinoamérica,Característico,9.92206267494719,27
745,Alyssandrakis,EuropeaSuiza,9.92203906060404,25
746,Instituciones,Peticiones,9.922015775903825,23
747,Constitucionales,Pensionistas,9.922001208847815,28
748,Americanos,Sindicatos,9.921998213810285,20
749,Toxicomanías,Encefalopatía,9.921939744153645,25
750,Proporcionales,Instituciones,9.921901802382765,27
751,Británicas,Británica,9.921842687499517,19
752,Plantation,Organization,9.921818431813708,22
753,BadenWürttemberg,Handlungsbedarf,9.921654762204163,31
754,SurEuropaAtlántico,Característico,9.921613116053239,32
755,Procedencia,Florencia,9.921589933752488,20
756,intendencia,providencia,9.92155889410218,22
757,HamburgoCopenhague,Euromediterráneo,9.921532730084818,34
758,Repúblicas,República,9.92148428331793,19
759,Financiera,Conferencia,9.921467654674785,21
760,Constituyente,Bolkenstein,9.921422072848149,24
761,Conservadores,Indicadores,9.921410515158168,24
762,preabolicionista,Interinstitucional,9.921380540057188,34
763,VodafoneMannesmann,Interuniversitaire,9.92137837916559,36
764,SrComisario,Aniversario,9.921291032125406,22
765,Asistencia,Paciencia,9.921281339015657,19
766,Conferencia,Asistencia,9.92126340890114,21
767,HamburgoCopenhague,BadenWürttemberg,9.921239385824524,34
768,Directores,Cuestores,9.921184469128072,19
769,Incoherente,Presidente,9.921142618410993,21
770,GuineaBissau,Papayannakis,9.92113775368243,24
771,Buttiglione,Organization,9.921136078024901,23
772,Centroeuropa,superEuropa,9.921111242676238,23
773,comunitarización,reponderación,9.921086951915996,29
774,Meridional,Provisional,9.921047507296386,21
775,Incremento,Instrumento,9.921026412849242,21
776,Matabelelandia,BruselasAmsterdam,9.921019890582878,31
777,costecalidad,biodiversidad,9.920995017438385,25
778,proyectomarco,SurEuropaAtlántico,9.920899347627566,31
779,EuropaIzquierda,Vallelelersundi,9.920877042012973,30
780,Suazilandia,Eurolandia,9.920872336118704,21
781,superdiplomáticos,acuerdomarco,9.920857631614686,29
782,coresponsabilidad,sobrecomercialización,9.920850194430107,38
783,Humanitaria,Monetaria,9.920837225716951,20
784,Rechtsakademie,BasseNormandie,9.92081909790468,28
785,SurEuropaAtlántico,euromediteránea,9.920690166532522,33
786,Estadonación,Constitucional,9.920689029827702,26
787,circunscribiera,judeocristiano,9.92068329349026,29
788,Excelencia,Procedencia,9.920683004357388,21
789,Parlamento,Parlamentos,9.920646397189216,21
790,Interparlamentario,implementation,9.920605328512996,32
791,desresponsabiliza,imprescindibilidad,9.92056568981309,35
792,Suazilandia,Transilvania,9.920529902781631,23
793,Shetland,Rutland,9.92052926642762,15
794,Instituciones,Constitución,9.92048893147549,25
795,Interuniversitaire,circunscribiera,9.920487099832702,33
796,Católica,Política,9.92042761723815,16
797,Vicepresidentes,toxicodependencia,9.920422259671874,32
798,Investment,Chevenement,9.920407875927475,21
799,Investment,Chevènement,9.920407875927475,21
800,Kirguizstán,Kurdistán,9.920404505006356,20
801,Liechtenstein,Transdniéster,9.920383540018006,26
802,UEJordania,Jordania,9.920368116921757,18
803,Comisaria,Comunitaria,9.920336363108259,20
804,Wohlfahrtsverbände,PSEVertsALEGUENGL,9.920312476356765,35
805,Paciencia,Florencia,9.920259488963127,18
806,Reglamento,Reglamentos,9.92022788354598,21
807,Representante,Fundamentales,9.920213111854089,26
808,Gotemburgo,Salzburgo,9.920201927768739,19
809,Olimpiada,Olimpiadas,9.920168702960192,19
810,Matosinhos,Tunecinos,9.920162247616457,19
811,Sindicatos,Justificamos,9.920129978635151,22
812,Representante,Setecientos,9.920123323927925,24
813,Encefalopatía,Koulourianos,9.920116262786387,25
814,Euroatlántica,SurEuropaAtlántico,9.920054695273109,31
815,Hispanoamérica,superdiplomáticos,9.919967898045282,31
816,Laguiller,Canciller,9.9199446156564,18
817,Democrático,Cantábrico,9.919854370191096,21
818,upadministration,preabolicionista,9.919827765962303,32
819,superdiplomáticos,CristianoDemócrata,9.919819553540886,35
820,Complementariedad,BruselasAmsterdam,9.919812581238936,34
821,Tendencia,Violencia,9.919794939544392,18
822,confrontándola,oprimiéndola,9.919774462374164,26
823,euromediteránea,CristianoDemócrata,9.919731397085428,33
824,Cisjordania,Escandinavia,9.91965390774756,23
825,Inteligencia,Excelencia,9.919626968240152,22
826,Jatami,Khatami,9.919605534918677,13
827,Interuniversitaire,Polluterpays,9.919564934596522,30
828,CALEIDOSCOPIO,EuropeaIzquierda,9.919537947780894,29
829,EuropeaIzquierda,CALEIDOSCOPIO,9.919537947780894,29
830,comunitarización,anualización,9.919490306561757,28
831,Estadonación,anualización,9.919468231938017,24
832,Sócrates,Hipócrates,9.9194680229475,18
833,Ática,Ética,9.919421105734514,10
834,federación,megaoperación,9.919417749581878,23
835,disfuncionamientos,toxicodependencia,9.919396245054367,35
836,Presidencias,Conferencia,9.91934552123812,23
837,Sospecho,EUROPÊCHE,9.919311192168328,17
838,Hispanoamérica,Característico,9.919280118754738,28
839,Afganistán,Kurdistán,9.919208315473846,19
840,Institucionales,Papayannakis,9.91920666611695,27
841,BadenWürttemberg,Managementknow,9.919196493640241,30
842,Instancia,Paciencia,9.919175111818856,18
843,authorities,kuwaitíes,9.919136818233637,20
844,Presidencia,Tendencia,9.918998010282227,20
845,comunitarización,Constitucionales,9.918968111314081,32
846,HamburgoCopenhague,SurEuropaAtlántico,9.918900440332276,36
847,Latinoamérica,Sudamérica,9.918830702272391,23
848,Socialdemócratas,espantapájaros,9.918825062426468,30
849,Wohlfahrtsverbände,DuffVoggenhuber,9.918760370814958,33
850,Coherencia,Paciencia,9.91875943493836,19
851,Encuesta,Respuesta,9.918749775023155,17
852,SOSDemocracia,Vicepresidencia,9.918699121024797,28
853,Inteligencia,Conferencia,9.918672633816433,23
854,Salzburgo,Luxemburgo,9.918652025550301,19
855,Guineanos,Veteranos,9.918616332998228,18
856,Thailandia,Zelandia,9.918603748806008,18
857,Constitucionales,Papayannakis,9.918602425824902,28
858,Americanos,Justificamos,9.918445934889109,22
859,comunitarización,desresponsabiliza,9.918426754669232,33
860,toxicodependencia,Independencia,9.918388609972892,30
861,Interuniversitaire,Höhereinstufungen,9.918351457642162,35
862,Intergubernamental,BruselasAmsterdam,9.918345653252716,35
863,Vicepresidenta,toxicodependencia,9.918343775242365,31
864,decisiónmarco,conveniomarco,9.918252818654317,26
865,Veterinaria,Alimentaria,9.918159875010117,22
866,Socialdemócratas,Encefalopatía,9.91815749501139,29
867,Laurence,Florence,9.918146116401983,16
868,Socialista,Andalucista,9.918145281459713,21
869,desresponsabiliza,Constitucionales,9.918080956881122,33
870,Socialdemócratas,Wolverhampton,9.918063197926278,29
871,CristianoDemócrata,Wolverhampton,9.918003861869964,31
872,Bankpersonal,Transitional,9.917856233485002,24
873,circunscribiera,EuropeaIzquierda,9.917824789381326,31
874,megaoperación,colegislación,9.917798230737343,26
875,Europafortaleza,liberalizadores,9.917788333671234,30
876,Pannella,McNally,9.917774543163539,15
877,VodafoneMannesmann,BushillMatthews,9.917753673764402,33
878,Liechtenstein,Bolkestein,9.917747995556619,23
